count,mean,pct100,pct25,pct50,pct75,time,zoneIds
19,13.18,83.13,2.84,7.33,14.8,2019-09-24,[36505]
21,10.22,34.86,3.62,7.28,13.53,2019-09-25,[36505]
8,8.27,20.36,4.55,7.09,9.34,2019-09-26,[36505]
48,17.17,99.03,5.56,10.44,21.33,2019-09-27,[36505]
1,3.12,3.12,3.12,3.12,3.12,2019-09-28,[36505]
1,4.73,4.73,4.73,4.73,4.73,2019-09-29,[36505]
15,6.89,31.71,2.6,4.61,7.79,2019-09-30,[36505]
4,70.94,191.09,14.3,41.44,98.08,2019-10-01,[36505]
7,14.64,47.39,4.16,4.74,19.95,2019-10-02,[36505]
0,,,,0.0,,2019-10-03,[36505]
1,0.85,0.85,0.85,0.85,0.85,2019-10-04,[36505]
0,,,,0.0,,2019-10-05,[36505]
4,7.25,15.68,1.69,6.32,11.87,2019-10-06,[36505]
13,33.6,126.98,9.9,26.35,35.35,2019-10-07,[36505]
26,22.79,141.19,4.82,9.09,23.64,2019-10-08,[36505]
0,,,,0.0,,2019-10-09,[36505]
25,20.64,292.94,4.64,6.73,11.44,2019-10-10,[36505]
4,6.52,11.45,4.42,5.47,7.56,2019-10-11,[36505]
0,,,,0.0,,2019-10-12,[36505]
0,,,,0.0,,2019-10-13,[36505]
1,19.25,19.25,19.25,19.25,19.25,2019-10-14,[36505]
11,8.17,21.88,2.66,6.35,13.26,2019-10-15,[36505]
0,,,,0.0,,2019-10-16,[36505]
0,,,,0.0,,2019-10-17,[36505]
27,14.03,63.0,2.75,6.27,18.23,2019-10-18,[36505]
0,,,,0.0,,2019-10-19,[36505]
0,,,,0.0,,2019-10-20,[36505]
0,,,,0.0,,2019-10-21,[36505]
2,6.14,8.16,5.14,6.14,7.15,2019-10-22,[36505]
0,,,,0.0,,2019-10-23,[36505]
5,26.75,82.68,1.58,7.42,41.04,2019-10-24,[36505]
1,4.62,4.62,4.62,4.62,4.62,2019-10-25,[36505]
0,,,,0.0,,2019-10-26,[36505]
0,,,,0.0,,2019-10-27,[36505]
0,,,,0.0,,2019-10-28,[36505]
2,3.18,6.27,1.64,3.18,4.73,2019-10-29,[36505]
0,,,,0.0,,2019-10-30,[36505]
2,3.87,6.72,2.44,3.87,5.3,2019-10-31,[36505]
2,7.01,7.27,6.88,7.01,7.14,2019-11-01,[36505]
0,,,,0.0,,2019-11-02,[36505]
0,,,,0.0,,2019-11-03,[36505]
0,,,,0.0,,2019-11-04,[36505]
2,5.1,8.3,3.5,5.1,6.7,2019-11-05,[36505]
0,,,,0.0,,2019-11-06,[36505]
2,17.42,29.61,11.32,17.42,23.51,2019-11-07,[36505]
0,,,,0.0,,2019-11-08,[36505]
0,,,,0.0,,2019-11-09,[36505]
0,,,,0.0,,2019-11-10,[36505]
247,31.0,1089.73,5.45,10.9,28.62,2019-11-11,[36505]
57,78.66,1114.22,13.01,25.99,87.91,2019-11-12,[36505]
87,18.89,199.21,6.2,10.97,23.14,2019-11-13,[36505]
194,17.68,155.22,6.2,10.96,22.83,2019-11-14,[36505]
0,,,,0.0,,2019-11-15,[36505]
7,11.45,28.14,5.48,8.27,15.36,2019-11-16,[36505]
8,8.34,29.2,4.18,5.21,7.42,2019-11-17,[36505]
0,,,,0.0,,2019-11-18,[36505]
0,,,,0.0,,2019-11-19,[36505]
0,,,,0.0,,2019-11-20,[36505]
0,,,,0.0,,2019-11-21,[36505]
10,3.92,17.66,1.53,1.56,3.24,2019-11-22,[36505]
8,5.73,14.54,2.22,4.66,7.37,2019-11-23,[36505]
9,4.38,25.78,0.7,1.06,3.18,2019-11-24,[36505]
1,1.05,1.05,1.05,1.05,1.05,2019-11-25,[36505]
0,,,,0.0,,2019-11-26,[36505]
0,,,,0.0,,2019-11-27,[36505]
4,4.7,7.28,3.14,4.98,6.55,2019-11-28,[36505]
0,,,,0.0,,2019-11-29,[36505]
1,3.12,3.12,3.12,3.12,3.12,2019-11-30,[36505]
0,,,,0.0,,2019-12-01,[36505]
0,,,,0.0,,2019-12-02,[36505]
0,,,,0.0,,2019-12-03,[36505]
0,,,,0.0,,2019-12-04,[36505]
0,,,,0.0,,2019-12-05,[36505]
0,,,,0.0,,2019-12-06,[36505]
0,,,,0.0,,2019-12-07,[36505]
0,,,,0.0,,2019-12-08,[36505]
0,,,,0.0,,2019-12-09,[36505]
0,,,,0.0,,2019-12-10,[36505]
0,,,,0.0,,2019-12-11,[36505]
0,,,,0.0,,2019-12-12,[36505]
0,,,,0.0,,2019-12-13,[36505]
0,,,,0.0,,2019-12-14,[36505]
0,,,,0.0,,2019-12-15,[36505]
0,,,,0.0,,2019-12-16,[36505]
0,,,,0.0,,2019-12-17,[36505]
0,,,,0.0,,2019-12-18,[36505]
0,,,,0.0,,2019-12-19,[36505]
1,2.11,2.11,2.11,2.11,2.11,2019-12-20,[36505]
0,,,,0.0,,2019-12-21,[36505]
1,0.2,0.2,0.2,0.2,0.2,2019-12-22,[36505]
0,,,,0.0,,2019-12-23,[36505]
0,,,,0.0,,2019-12-24,[36505]
0,,,,0.0,,2019-12-25,[36505]
0,,,,0.0,,2019-12-26,[36505]
0,,,,0.0,,2019-12-27,[36505]
0,,,,0.0,,2019-12-28,[36505]
0,,,,0.0,,2019-12-29,[36505]
0,,,,0.0,,2019-12-30,[36505]
0,,,,0.0,,2019-12-31,[36505]
0,,,,0.0,,2020-01-01,[36505]
0,,,,0.0,,2020-01-02,[36505]
0,,,,0.0,,2020-01-03,[36505]
0,,,,0.0,,2020-01-04,[36505]
0,,,,0.0,,2020-01-05,[36505]
0,,,,0.0,,2020-01-06,[36505]
0,,,,0.0,,2020-01-07,[36505]
0,,,,0.0,,2020-01-08,[36505]
0,,,,0.0,,2020-01-09,[36505]
0,,,,0.0,,2020-01-10,[36505]
0,,,,0.0,,2020-01-11,[36505]
0,,,,0.0,,2020-01-12,[36505]
