count,mean,pct100,pct25,pct50,pct75,time,zoneIds
58,22.82,412.55,1.6,4.86,16.24,2019-09-22,[36515]
49,20.32,266.1,1.14,3.67,16.1,2019-09-23,[36515]
105,26.32,275.02,2.05,6.67,25.01,2019-09-24,[36515]
27,23.74,564.69,0.6,1.65,2.5,2019-09-25,[36515]
15,15.29,207.84,0.67,1.39,2.12,2019-09-26,[36515]
58,9.28,95.05,1.38,2.48,6.07,2019-09-27,[36515]
14,3.98,13.51,1.1,1.9,5.09,2019-09-28,[36515]
4,1.43,3.13,0.8,1.23,1.86,2019-09-29,[36515]
26,63.56,726.58,0.85,1.87,14.92,2019-09-30,[36515]
66,13.08,105.21,1.3,3.34,12.38,2019-10-01,[36515]
81,10.51,75.41,2.04,5.32,12.23,2019-10-02,[36515]
25,72.13,1404.9,4.14,12.05,28.09,2019-10-03,[36515]
22,13.16,131.11,1.39,2.66,7.91,2019-10-04,[36515]
6,4.65,11.95,0.93,2.78,8.2,2019-10-05,[36515]
6,1.58,4.2,0.15,1.27,2.5,2019-10-06,[36515]
33,8.43,73.34,0.83,1.35,3.93,2019-10-07,[36515]
32,42.95,522.71,1.63,3.7,21.73,2019-10-08,[36515]
15,2.73,17.71,0.4,1.13,2.36,2019-10-09,[36515]
34,9.85,59.8,0.84,2.62,7.96,2019-10-10,[36515]
6,2.44,5.81,0.8,1.58,4.26,2019-10-11,[36515]
4,7.29,26.54,0.65,1.06,7.71,2019-10-12,[36515]
18,7.71,71.93,0.48,1.43,4.7,2019-10-13,[36515]
30,10.42,55.81,0.67,4.2,11.47,2019-10-14,[36515]
74,32.42,374.19,0.95,2.69,9.88,2019-10-15,[36515]
39,39.58,319.03,1.79,5.75,34.92,2019-10-16,[36515]
41,2.1,8.87,0.91,1.66,2.45,2019-10-17,[36515]
142,56.73,1585.82,1.51,5.1,25.24,2019-10-18,[36515]
7,1.93,5.94,0.86,1.01,2.19,2019-10-19,[36515]
50,9.52,48.99,2.57,6.54,13.9,2019-10-20,[36515]
200,17.85,228.91,2.21,6.48,21.08,2019-10-21,[36515]
103,14.88,380.14,1.57,4.43,11.2,2019-10-22,[36515]
